Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
,Pennsylvania,,English,"Carey, Mathew, 1760-1839",M. Carey (Philadelphia),,,1816,,,,"-80.5167,39.7167,-74.6833,42.5",https://umedia.lib.umn.edu/item/p16022coll230:1331,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1331/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1331,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1331/manifest.json,UMN_ALMA:9953047020001701,p16022coll230:1331,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Perspective view of Gettysburg National Military Park,,English,"Cope, Emmor B","(], )",,,1916,,,,"-77.2806,39.7722,-77.1917,39.8556",https://umedia.lib.umn.edu/item/p16022coll230:1375,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1375/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1375,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1375/manifest.json,UMN_ALMA:9973997406301701,p16022coll230:1375,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Plan of Boston showing existing ways and owners on Dec. 25, 1643",,English,"Lamb, George","William Nichols Mears? (Boston,  Mass)",,Landowners,1903,,,,"-71.0667,42.35,-71.0333,42.3667",https://umedia.lib.umn.edu/item/p16022coll205:500,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/500/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/500,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/500/manifest.json,UMN_ALMA:9948339770001701,p16022coll205:500,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Plan of the Pan-American Exposition : to be held at Buffalo, New York May 1-Nov. 1, 1901 (plan revised to April 15, 1901)","A map (revised as of April 15, 1901) of the grounds of the Pan-American Exposition, planned for May 1 to November 1, 1901 in Buffalo, New York ; the last and most accurate of a series of maps issued by the Pan-American Exposition Company. Dimensions: 51 x 34 centimeters",English,"Pelz, C. E","Pan-American Exposition Co (Buffalo,  N.Y), 1900",,Pan American Exposition|Exhibitions,19011900,,,,"-78.9194,42.8258,-78.795,42.9664",https://umedia.lib.umn.edu/item/p16022coll205:490,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/490/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/490,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/490/manifest.json,UMN_ALMA:9923711400001701,p16022coll205:490,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Pluckemin sheet, [New Jersey]","Shows topography. Also shows roads, railroads, quarries, and mines. Dimensions: 54 x 77 centimeters",English,Geological Survey of New Jersey,"Geological Survey of New Jersey (Trenton,  N.J)",,Roads|Railroads|Mines and Mineral Resources|Quarries and Quarrying,1905,,,,"-74.7667,40.5833,-74.55,40.7",https://umedia.lib.umn.edu/item/p16022coll230:1345,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1345/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1345,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1345/manifest.json,UMN_ALMA:9974841600101701,p16022coll230:1345,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Preliminary study of a plan for a pleasure bay between Dorchester Point and Castle Island,,English,"Olmsted, Frederick Law, 1822-1903",Park Dept (Boston),,Parks|Planning,1883?,,,,"-71.0453,42.2869,-71.0028,42.3431",https://umedia.lib.umn.edu/item/p16022coll230:1332,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1332/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1332,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1332/manifest.json,UMN_ALMA:9942236910001701,p16022coll230:1332,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Railroad map of the state of New York : to accompany the annual report of the Public Service Commission, Second District, State of New York, 1908",,English,New York (State). Public Service Commission,"J.B. Lyon Co (Albany,  N.Y)",,Railroads,1909,,,,"-79.75,40.4833,-71.85,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1330,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1330/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1330,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1330/manifest.json,UMN_ALMA:9973984908001701,p16022coll230:1330,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Rand McNally official 1922 auto trails map Pennsylvania, New Jersey, southern New York, northern Delaware, northern Maryland, northern Virginia, northeast W. Virginia",,English,Rand McNally and Company,"Rand McNally & Co (Chicago,  Ill)",,Roads,1922,,,,"-80.0833,38.75,-73.7333,42.2667",https://umedia.lib.umn.edu/item/p16022coll230:1355,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1355/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1355,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1355/manifest.json,UMN_ALMA:9973980599301701,p16022coll230:1355,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Road map of Pennsylvania : showing main highways and all connecting automobile roads,,English,Pennsylvania Chamber of Commerce. State Publicity Bureau,"Pennsylvania Chamber of Commerce (Harrisburg), 1925",,Roads,1925,,,,"-80.5167,39.7167,-74.6833,42.5",https://umedia.lib.umn.edu/item/p16022coll230:1363,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1363/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1363,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1363/manifest.json,UMN_ALMA:9917568560001701,p16022coll230:1363,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Road map of the Boston district showing the metropolitan park system,,English,,The Company (Boston),,Roads|Parks,1915?,,,,"-71.425,42.1833,-70.7111,42.5778",https://umedia.lib.umn.edu/item/p16022coll205:497,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/497/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/497,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/497/manifest.json,UMN_ALMA:9973984908701701,p16022coll205:497,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Shawmut 1630--Boston 1930 : Three hundred years of progress. Boston ancient and modern in picture and story,"This map is altogether a personal and private contribution. Anything of historical interest to Bostonians is looked upon by the author as appropriate material. Dimensions: 40 x 50 centimeters, on sheet 43 x 56 centimeters",English,"Fagan, James O. (James Octavius), 1859-",James O Fagan (Boston),,,1928,,,,"-71.1167,42.3167,-70.9333,42.3833",https://umedia.lib.umn.edu/item/p16022coll205:477,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/477/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/477,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/477/manifest.json,UMN_ALMA:9928730790001701,p16022coll205:477,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Taunton River : drainage area 450 sq. miles,,English,,"(Boston,  Mass)",,,1890 - 1899,,,,"-71.1939,41.6897,-70.9069,41.9958",https://umedia.lib.umn.edu/item/p16022coll230:1343,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1343/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1343,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1343/manifest.json,UMN_ALMA:9974818901001701,p16022coll230:1343,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"The beautiful valley of Wyoming : as it appeared July 3d, 1778",,English,"Fleming, Th",Photo Eng. Co (New York),,,1778,,,,"-76.0103,41.1989,-75.7875,41.3456",https://umedia.lib.umn.edu/item/p16022coll230:1357,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1357/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1357,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1357/manifest.json,UMN_ALMA:9960714240001701,p16022coll230:1357,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,The climates of Maryland and Delaware,,English,Maryland. Weather Service,"Maryland State Weather Service,  in cooperation with the U.S. Weather Bureau (Baltimore)",,,1929,,,,"-79.0,38.0,-75.0,40.0",https://umedia.lib.umn.edu/item/p16022coll230:1334,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1334/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1334,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1334/manifest.json,UMN_ALMA:9923693070001701,p16022coll230:1334,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,[The Hudson River route] : [New York to Montreal],,English,,"Taintor Brothers (New York), 1869",,Railroads,1869,,,,"-79.75,38.7667,-71.5333,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1376,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1376/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1376,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1376/manifest.json,UMN_ALMA:9929845060001701,p16022coll230:1376,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
